rmse,mae,mape,mase,model,fold,n_test,arm
33.40819420584766,20.7177354392238,14.77776583900871,1.2669164600168707,nbeatsx,5,64,dense_covariates
27.92183748359421,17.823319124436797,15.498328699021494,1.08991913894854,nbeats,5,64,dense_covariates
33.72258071381845,19.95125,20.562722567637344,1.1840196084538335,persistence,6,64,dense_covariates
21.873549094739978,14.506250000000001,13.018618779103686,0.8608826236518223,seasonal_naive_15,6,64,dense_covariates
94.34107526378423,81.18098214285715,83.70394282021815,4.817736968394629,drift,6,64,dense_covariates
47.87110466891507,41.40858333333334,39.42956755167898,2.45741868930324,rolling_mean_15,6,64,dense_covariates
48.13438552532053,41.50431841563786,39.458324496015884,2.463100148593535,train_mean,6,64,dense_covariates
84.29664673046017,79.3925,65.89231466710149,4.711598359209121,seasonal_naive_24,6,64,dense_covariates
21.456966126067766,15.719390888843165,14.416058819585874,0.9328772405408603,ridge,6,64,dense_covariates
16.392007126967524,11.76928875622815,10.99632206176853,0.6984559195503719,random_forest,6,64,dense_covariates
15.997964659132313,11.567798235416413,11.079568148615405,0.6864983365639088,xgboost,6,64,dense_covariates
20.365774998354674,14.641819040723455,12.308399701032943,0.8689280545153445,cnn_cov,6,64,dense_covariates
23.462514561747923,17.404991119831735,14.746371110377948,1.032910257294436,lstm_cov,6,64,dense_covariates
20.315751155156825,14.696266007861755,12.387950415622146,0.8721592443762599,gru_cov,6,64,dense_covariates
21.224622455998997,15.620141416579868,13.712810482341458,0.9269872175453869,rnn_cov,6,64,dense_covariates
22.164263480618448,17.183922467421258,14.588038839820477,1.0197907976481246,dlinear,6,64,dense_covariates
21.44133978048992,16.736017770181544,14.280394885138833,0.9932096087877575,nlinear,6,64,dense_covariates
18.802240631721467,13.825512559548606,11.813201551786806,0.8204838277015373,tcn,6,64,dense_covariates
22.375637758511992,15.304251737565163,12.615201143221544,0.9082405438251139,transformer,6,64,dense_covariates
18.43949008380329,13.534448137512037,12.83868993427352,0.8032104246308234,nbeatsx,6,64,dense_covariates
19.523252540369775,14.47714553458596,14.382814725832732,0.8591554006585868,nbeats,6,64,dense_covariates
33.148604372295765,18.579154929577467,18.32407390493533,1.1153560035762369,persistence,7,71,dense_covariates
33.097070377990164,23.68563380281691,20.73956702781955,1.421911489549159,seasonal_naive_15,7,71,dense_covariates
86.12713957706163,73.11643192488262,43.67546593928232,4.389373554211796,drift,7,71,dense_covariates
47.171871282051036,40.83365258215963,34.94402725276525,2.451352589936868,rolling_mean_15,7,71,dense_covariates
48.21354884308736,42.304511660124696,36.50192846393064,2.5396521659531737,train_mean,7,71,dense_covariates
82.18226175081136,73.28788732394365,55.90618253651054,4.3996664770822465,seasonal_naive_24,7,71,dense_covariates
23.25571565456703,17.150405475542957,14.729619899737061,1.029584380097994,ridge,7,71,dense_covariates
