rmse,mae,mape,mase,model,fold,n_test,base_model,variant,n_parameters
17.23340459866097,12.816510542182844,13.083885712946177,0.7321406203592162,nlinear__default_cov,2,64,nlinear,default_cov,311
20.293871706076047,14.87103697744276,14.331397295277783,0.8794113569156891,nlinear__default_cov,3,64,nlinear,default_cov,311
18.600319780953356,14.125095253814035,12.239270619125692,0.8547568539303724,nlinear__default_cov,4,64,nlinear,default_cov,311
27.74901992612822,18.750466360404975,15.444142314201414,1.1466153979365463,nlinear__default_cov,5,64,nlinear,default_cov,311
21.44133978048992,16.736017770181544,14.280394885138833,0.9932096087877575,nlinear__default_cov,6,64,nlinear,default_cov,311
23.9140235206236,17.769220768475506,15.138517525120514,1.066733505270438,nlinear__default_cov,7,71,nlinear,default_cov,311
18.63973968923362,14.210220565833481,10.6449752045285,0.823706622884227,nlinear__default,0,64,nlinear,default,47
24.439397723888792,15.750896021344605,16.679373876755648,0.9278069139946999,nlinear__default,1,64,nlinear,default,47
16.02321536255612,11.806730603396286,12.043286918872798,0.6744571418198565,nlinear__default,2,64,nlinear,default,47
18.7200554970593,14.42411255391998,14.53426546522766,0.8529821029016549,nlinear__default,3,64,nlinear,default,47
18.13658633151511,13.46586362823344,12.1155529553615,0.814864538857982,nlinear__default,4,64,nlinear,default,47
25.53645052938445,16.960770355062763,14.345319039754301,1.0371731601859016,nlinear__default,5,64,nlinear,default,47
19.753972874775236,14.488382167949819,13.39269293667594,0.859822245805423,nlinear__default,6,64,nlinear,default,47
23.878165377111237,17.307369762844143,14.731183656413627,1.0390073630513108,nlinear__default,7,71,nlinear,default,47
20.25837599108698,13.733912643042256,12.079162535624683,0.7955362223769505,nlinear__tuned,0,63,nlinear,tuned,66
22.74130092122925,17.450840287300508,17.316946130237458,1.011903631137599,nlinear__tuned,1,63,nlinear,tuned,66
17.597372479546657,13.955470692776533,13.215814597396575,0.8156107355001664,nlinear__tuned,2,63,nlinear,tuned,66
13.589246413986066,10.173184568085363,9.885777290736879,0.6148954849413177,nlinear__tuned,3,63,nlinear,tuned,66
24.682620069519185,16.89279690937702,12.885884304099903,1.0319623177685842,nlinear__tuned,4,63,nlinear,tuned,66
22.851590008873117,13.486211437595484,12.590357399101846,0.8362568905659878,nlinear__tuned,5,63,nlinear,tuned,66
16.911648956933202,11.562106181524268,11.202405699746059,0.6926957506123499,nlinear__tuned,6,63,nlinear,tuned,66
23.716974201936985,16.909816208191415,13.650168001183147,1.0258545245513968,nlinear__tuned,7,63,nlinear,tuned,66
20.01938336188949,14.198662734648856,10.279388923556382,0.8230366641000655,tcn__default_cov,0,64,tcn,default_cov,23382
46.98462047326103,36.944477145398054,42.16216163746509,2.1762153266054853,tcn__default_cov,1,64,tcn,default_cov,23382
24.007687539475853,17.816852125881777,17.349898560933404,1.017784140648773,tcn__default_cov,2,64,tcn,default_cov,23382
21.47174627030915,17.117118320182705,17.692032411448782,1.0122352779615509,tcn__default_cov,3,64,tcn,default_cov,23382
16.849059541601992,13.621962079608934,12.213753228441025,0.824310579313185,tcn__default_cov,4,64,tcn,default_cov,23382
34.68402980273744,21.604962998019012,15.622895252819212,1.3211715788408203,tcn__default_cov,5,64,tcn,default_cov,23382
18.802240631721467,13.825512559548606,11.813201551786806,0.8204838277015373,tcn__default_cov,6,64,tcn,default_cov,23382
21.786631352282082,14.688863688881165,11.841399812789966,0.8818114905229004,tcn__default_cov,7,71,tcn,default_cov,23382
15.448926936501687,11.0736458208452,7.644173142997765,0.6418925983482389,tcn__default,0,64,tcn,default,21974
26.650990470868688,18.742937881917666,20.67239431597972,1.1040532127093472,tcn__default,1,64,tcn,default,21974
16.271068795980852,11.206556804414502,12.44425332005698,0.640172332700897,tcn__default,2,64,tcn,default,21974
18.54931203981244,13.838571764251416,14.201229382565034,0.8183556527655284,tcn__default,3,64,tcn,default,21974
19.125588647606403,14.070197172560988,13.465236733773981,0.8514347870433546,tcn__default,4,64,tcn,default,21974
24.244994020832348,15.551791595535189,12.794160275424598,0.9510122770384086,tcn__default,5,64,tcn,default,21974
18.387898242659002,13.459328573568488,12.869323508780809,0.7987524063769464,tcn__default,6,64,tcn,default,21974
20.3543621366717,14.22489538300523,12.379654790696678,0.8539582411480329,tcn__default,7,71,tcn,default,21974
16.844384299796058,13.401463747023785,10.07008152148022,0.7963985255435776,tcn__tuned,0,65,tcn,tuned,2758
24.454762400512063,16.32841535917044,17.29335926432399,0.9774394178764605,tcn__tuned,1,65,tcn,tuned,2758
16.484287875166014,11.344142756480492,12.214689955898454,0.6576402283090522,tcn__tuned,2,65,tcn,tuned,2758
15.255951106328261,11.645390356835536,11.94165074288091,0.6967488168342835,tcn__tuned,3,65,tcn,tuned,2758
20.128386679549408,15.379822114176493,14.745761267215624,0.9406121859118693,tcn__tuned,4,65,tcn,tuned,2758
23.927401573429403,17.101610305481497,13.522232499824552,1.057158799317356,tcn__tuned,5,65,tcn,tuned,2758
19.61183405608688,14.770140728968281,14.410945322035431,0.885936299779556,tcn__tuned,6,65,tcn,tuned,2758
22.965654273863393,16.470278038423668,13.764212912742593,0.9984967697170212,tcn__tuned,7,69,tcn,tuned,2758
18.790898119650393,13.308622772134616,9.87981899867944,0.7714447969395146,transformer__default_cov,0,64,transformer,default_cov,18390
36.591925041057316,26.711875895163356,31.758153087668028,1.5734637005866818,transformer__default_cov,1,64,transformer,default_cov,18390
21.0922344108096,16.018398534648583,16.566083857995583,0.915047836282696,transformer__default_cov,2,64,transformer,default_cov,18390
18.70291159909283,15.030111758250438,15.861806485665863,0.8888183787026258,transformer__default_cov,3,64,transformer,default_cov,18390
19.714732326053813,15.281743080339783,14.593798729145712,0.9247494904076095,transformer__default_cov,4,64,transformer,default_cov,18390
31.643915476919876,23.518978394100234,18.026319497551878,1.43821610897948,transformer__default_cov,5,64,transformer,default_cov,18390
22.375637758511992,15.304251737565163,12.615201143221544,0.9082405438251139,transformer__default_cov,6,64,transformer,default_cov,18390
26.561054155599102,17.365604971228674,14.265955818862011,1.0425033772423438,transformer__default_cov,7,71,transformer,default_cov,18390
15.530686580395143,11.511494946423118,8.640080373740606,0.6672728676334148,transformer__default,0,64,transformer,default,18038
27.296533821793542,18.839219558002,21.461852405203523,1.1097246871855286,transformer__default,1,64,transformer,default,18038
20.504314174363838,13.972671127637131,15.075587894437307,0.7981860642796493,transformer__default,2,64,transformer,default,18038
18.351481937787273,13.585625614588785,14.543164668933878,0.8033974681386709,transformer__default,3,64,transformer,default,18038
22.85818850034336,16.372231150043522,14.9301680223037,0.9907385782657524,transformer__default,4,64,transformer,default,18038
25.795384349594656,17.6280627231559,14.282889509152055,1.0779789561311608,transformer__default,5,64,transformer,default,18038
21.866629349677375,16.954166469792,16.795749504985142,1.0061557819797873,transformer__default,6,64,transformer,default,18038
22.87627003031304,17.148899319162993,15.39943097144924,1.029493961531214,transformer__default,7,71,transformer,default,18038
19.880876591721943,12.341367035099973,11.166181914340683,0.7148730857149265,transformer__tuned,0,63,transformer,tuned,5409
27.480601364799263,19.77027812465267,21.1532607531814,1.1463984480732976,transformer__tuned,1,63,transformer,tuned,5409
22.014065377247118,15.860720665066152,15.087606142827282,0.9269607834792103,transformer__tuned,2,63,transformer,tuned,5409
15.399529171975322,10.729850145439093,10.478616226043728,0.6485418960376891,transformer__tuned,3,63,transformer,tuned,5409
27.258114181863572,18.31207778926054,14.020487535995855,1.1186646201893413,transformer__tuned,4,63,transformer,tuned,5409
23.823733163623714,15.47920697838356,14.177865927908332,0.9598391331819668,transformer__tuned,5,63,transformer,tuned,5409
16.76683235737757,12.770915914029352,11.825753612433337,0.7651165839673619,transformer__tuned,6,63,transformer,tuned,5409
27.485048894803313,16.48376702318857,14.544236626527434,1.0000077336262012,transformer__tuned,7,63,transformer,tuned,5409
16.92101046799354,11.885734256973908,8.542407292952829,0.6889659439101821,nbeats__default_cov,0,64,nbeats,default_cov,34635
30.702399384631672,19.257022463442894,22.34187426419339,1.134335377512595,nbeats__default_cov,1,64,nbeats,default_cov,34635
21.1630786978022,15.469141476070039,14.983957046692181,0.8836716358511638,nbeats__default_cov,2,64,nbeats,default_cov,34635
20.636523304855032,14.037388732700549,14.064317530525667,0.8301128624521781,nbeats__default_cov,3,64,nbeats,default_cov,34635
20.250619581884717,13.953049375286053,13.301132544440966,0.8443457812105225,nbeats__default_cov,4,64,nbeats,default_cov,34635
27.92183748359421,17.823319124436797,15.498328699021494,1.08991913894854,nbeats__default_cov,5,64,nbeats,default_cov,34635
19.523252540369775,14.47714553458596,14.382814725832732,0.8591554006585868,nbeats__default_cov,6,64,nbeats,default_cov,34635
23.35151684692524,14.82845397009566,13.124635508041601,0.8901914657577064,nbeats__default_cov,7,71,nbeats,default_cov,34635
16.92101046799354,11.885734256973908,8.542407292952829,0.6889659439101821,nbeats__default,0,64,nbeats,default,34635
30.702399384631672,19.257022463442894,22.34187426419339,1.134335377512595,nbeats__default,1,64,nbeats,default,34635
21.1630786978022,15.469141476070039,14.983957046692181,0.8836716358511638,nbeats__default,2,64,nbeats,default,34635
20.636523304855032,14.037388732700549,14.064317530525667,0.8301128624521781,nbeats__default,3,64,nbeats,default,34635
20.250619581884717,13.953049375286053,13.301132544440966,0.8443457812105225,nbeats__default,4,64,nbeats,default,34635
27.92183748359421,17.823319124436797,15.498328699021494,1.08991913894854,nbeats__default,5,64,nbeats,default,34635
19.523252540369775,14.47714553458596,14.382814725832732,0.8591554006585868,nbeats__default,6,64,nbeats,default,34635
23.35151684692524,14.82845397009566,13.124635508041601,0.8901914657577064,nbeats__default,7,71,nbeats,default,34635
13.863716042324805,10.376533300897334,8.089050783798116,0.6166382998964361,nbeats__tuned,0,65,nbeats,tuned,21284
26.804621442485363,16.65280404069323,18.95645671606164,0.9968577311088757,nbeats__tuned,1,65,nbeats,tuned,21284
20.343184803928473,13.22734986490875,15.173631274147473,0.7668131097973864,nbeats__tuned,2,65,nbeats,tuned,21284
17.556673678596198,12.34685066504668,12.735543263312213,0.7387174949830111,nbeats__tuned,3,65,nbeats,tuned,21284
19.68485225926238,13.15620452218039,12.918486520077801,0.8046182980559348,nbeats__tuned,4,65,nbeats,tuned,21284
24.40702236854006,14.570743013162136,13.299397313346873,0.9007098696442053,nbeats__tuned,5,65,nbeats,tuned,21284
23.363769534863227,15.579983208801865,15.542204716329383,0.9345119269962225,nbeats__tuned,6,65,nbeats,tuned,21284
22.418499710800074,15.310994340448396,13.390903144116862,0.9282161694191104,nbeats__tuned,7,69,nbeats,tuned,21284
20.86442301560225,15.053067749950557,11.160969696086656,0.8725629234898493,nbeatsx__default_cov,0,64,nbeatsx,default_cov,49931
32.4402389592446,22.144956666499645,25.91114249643929,1.3044492121240874,nbeatsx__default_cov,1,64,nbeatsx,default_cov,49931
19.242721845610323,13.004785505742358,13.058689263414594,0.7428957902757772,nbeatsx__default_cov,2,64,nbeatsx,default_cov,49931
21.07776685114946,15.541416124343609,14.963684486967066,0.9190547951048553,nbeatsx__default_cov,3,64,nbeatsx,default_cov,49931
17.8530448234086,14.327084943546815,12.536286810601919,0.8669799270226225,nbeatsx__default_cov,4,64,nbeatsx,default_cov,49931
33.40819420584766,20.7177354392238,14.77776583900871,1.2669164600168707,nbeatsx__default_cov,5,64,nbeatsx,default_cov,49931
18.43949008380329,13.534448137512037,12.83868993427352,0.8032104246308234,nbeatsx__default_cov,6,64,nbeatsx,default_cov,49931
23.773019326809017,17.172156699111355,13.991297809980635,1.0308901638047394,nbeatsx__default_cov,7,71,nbeatsx,default_cov,49931
18.129636827024633,12.913153993416808,9.8628745322062,0.7485211378263678,nbeatsx__default,0,64,nbeatsx,default,41483
33.24764873543173,23.12917871872354,27.04091496151252,1.362424836096331,nbeatsx__default,1,64,nbeatsx,default,41483
22.893602557465442,14.886357551724382,16.508988199044143,0.8503802198685154,nbeatsx__default,2,64,nbeatsx,default,41483
20.13904330342983,15.87496379541486,15.826775241118202,0.9387794189127155,nbeatsx__default,3,64,nbeatsx,default,41483
19.17736209530117,13.822886671885637,13.263249422360927,0.8364691997887038,nbeatsx__default,4,64,nbeatsx,default,41483
26.571273791802867,16.804530059497502,14.4103679709917,1.027618862963109,nbeatsx__default,5,64,nbeatsx,default,41483
18.880957040770515,13.338842230999145,12.949347521695326,0.7916020678190622,nbeatsx__default,6,64,nbeatsx,default,41483
22.444146451258742,14.716777106913645,11.695343980441422,0.8834872071257743,nbeatsx__default,7,71,nbeatsx,default,41483
18.517280360857576,12.62021053666134,9.739991075602852,0.7499715891615713,nbeatsx__tuned,0,65,nbeatsx,tuned,46386
25.435744406495488,16.505833480410658,17.511644332725275,0.9880598890814866,nbeatsx__tuned,1,65,nbeatsx,tuned,46386
18.192237380599543,11.954306503159776,13.355004274931659,0.693012511106079,nbeatsx__tuned,2,65,nbeatsx,tuned,46386
15.032422904279022,11.065588608809133,11.049382751044977,0.6620590237438593,nbeatsx__tuned,3,65,nbeatsx,tuned,46386
19.380422990135617,14.467118484079446,12.469372494494314,0.8847922843407093,nbeatsx__tuned,4,65,nbeatsx,tuned,46386
24.105668058190847,15.961192974992711,13.295361542622382,0.9866623844017498,nbeatsx__tuned,5,65,nbeatsx,tuned,46386
16.363565790783568,12.118967098074766,10.484231176942957,0.7269147305388277,nbeatsx__tuned,6,65,nbeatsx,tuned,46386
25.642375548204424,16.19663921534481,11.79180527493753,0.9819076459465547,nbeatsx__tuned,7,69,nbeatsx,tuned,46386
