operator,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error
gp,3,0.9,marginal,elevated_risk,34,0.8235294117647058,0.6546848689318661,0.9323593473172428,-0.07647058823529418,0.17647058823529413,1.097346544281128,0.13706768204704958,10.13066798019358,
gp,3,0.9,adaptive,ALL,66,0.9393939393939394,0.8520324360541544,0.983241777301832,0.039393939393939426,0.06060606060606061,1.1676149789167007,0.2063484938761615,16.236084186783224,
gp,3,0.9,adaptive,baseline,32,0.96875,0.8378290058184885,0.9992091314020475,0.06874999999999998,0.03125,1.2347532299087813,0.2659848537111486,19.999835046059992,
gp,3,0.9,adaptive,elevated_risk,34,0.9117647058823529,0.7632247257130623,0.9814204965591596,0.0117647058823529,0.08823529411764706,1.1093284637302578,0.1467121340411744,12.693730436875676,
gp,3,0.9,mondrian,ALL,66,0.8181818181818182,0.7039345441700697,0.9023647979841516,-0.08181818181818179,0.18181818181818182,1.1247153432410502,0.17820250483187558,13.205847932092205,
gp,3,0.9,mondrian,baseline,32,0.8125,0.63560769013591,0.9279238345415024,-0.08750000000000002,0.1875,1.1562405302941001,0.22250154475399594,16.473226630984495,
gp,3,0.9,mondrian,elevated_risk,34,0.8235294117647058,0.6546848689318661,0.9323593473172428,-0.07647058823529418,0.17647058823529413,1.097346544281128,0.13706768204704958,10.13066798019358,
gp,3,0.95,marginal,ALL,66,1.0,0.945641152829878,1.0,0.050000000000000044,0.0,1.1702461273117544,0.1907239795733639,14.509197076784158,
gp,3,0.95,marginal,baseline,32,1.0,0.8911188393206472,1.0,0.050000000000000044,0.0,1.2145327436909126,0.23708660599371212,17.52421097455201,
gp,3,0.95,marginal,elevated_risk,34,1.0,0.8971820757409874,1.0,0.050000000000000044,0.0,1.1317984093566884,0.1470885664718597,11.671536937708531,
