horizon_hours,steps,lead_hours,fold,tau,method,group,n,coverage,coverage_lo,coverage_hi,coverage_gap,sla_violation_rate,mean_allocation_ratio,overprovision_ratio,cost,error,operator
1.5,1,1.65,2,0.9,aci,elevated_risk,28,0.8928571428571429,0.7177356042846756,0.977334909360941,-0.0071428571428571175,0.10714285714285714,1.2252253666475983,0.3931037697031958,54.82866921561105,,robi
1.5,1,1.65,2,0.95,marginal,ALL,65,0.9692307692307692,0.893229679425601,0.9962517377804871,0.019230769230769273,0.03076923076923077,1.3521006204034496,0.45775404266898784,49.92933504075268,,robi
1.5,1,1.65,2,0.95,marginal,baseline,37,0.972972972972973,0.858396904388842,0.9993159689753053,0.02297297297297307,0.02702702702702703,1.3690075058405553,0.4512875988633409,49.141987090239645,,robi
1.5,1,1.65,2,0.95,marginal,elevated_risk,28,0.9642857142857143,0.8165224024553763,0.999096201244342,0.014285714285714346,0.03571428571428571,1.3304776037654675,0.4663759677431835,50.96975911821636,,robi
1.5,1,1.65,2,0.95,adaptive,ALL,65,0.9384615384615385,0.849866599329491,0.9829800288169797,-0.011538461538461497,0.06153846153846154,1.4218086810345234,0.5801667670455222,60.71891299705403,,robi
1.5,1,1.65,2,0.95,adaptive,baseline,37,0.972972972972973,0.858396904388842,0.9993159689753053,0.02297297297297307,0.02702702702702703,1.441589515197888,0.551388087063009,54.368717057126254,,robi
1.5,1,1.65,2,0.95,adaptive,elevated_risk,28,0.8928571428571429,0.7177356042846756,0.977334909360941,-0.05714285714285705,0.10714285714285714,1.3965100352361148,0.621608066220341,69.11024334624429,,robi
1.5,1,1.65,2,0.95,mondrian,ALL,65,0.9692307692307692,0.893229679425601,0.9962517377804871,0.019230769230769273,0.03076923076923077,1.3521006204034496,0.45775404266898784,49.92933504075268,,robi
1.5,1,1.65,2,0.95,mondrian,baseline,37,0.972972972972973,0.858396904388842,0.9993159689753053,0.02297297297297307,0.02702702702702703,1.3690075058405553,0.4512875988633409,49.141987090239645,,robi
1.5,1,1.65,2,0.95,mondrian,elevated_risk,28,0.9642857142857143,0.8165224024553763,0.999096201244342,0.014285714285714346,0.03571428571428571,1.3304776037654675,0.4663759677431835,50.96975911821636,,robi
1.5,1,1.65,2,0.95,aci,ALL,65,0.9538461538461539,0.8709887201017411,0.9903789211596614,0.0038461538461539435,0.046153846153846156,1.3977577825252046,0.5378856941777428,58.14986900446966,,robi
1.5,1,1.65,2,0.95,aci,baseline,37,0.9459459459459459,0.8180508816222507,0.9933854295884712,-0.004054054054054013,0.05405405405405406,1.3875227883937822,0.5098679066286138,54.67084947740709,,robi
1.5,1,1.65,2,0.95,aci,elevated_risk,28,0.9642857142857143,0.8165224024553763,0.999096201244342,0.014285714285714346,0.03571428571428571,1.4108478013353916,0.5742050484080954,62.747144808088024,,robi
1.5,1,1.65,3,0.8,marginal,ALL,65,0.8,0.6823120281183095,0.8889841651132548,0.0,0.2,1.1257904378476784,0.2944453669025295,64.33912630051832,,robi
1.5,1,1.65,3,0.8,marginal,baseline,63,0.7936507936507936,0.6730266705316863,0.8852977866837404,-0.006349206349206438,0.20634920634920634,1.1222036844421377,0.2971190728652102,65.34234882173082,,robi
